# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.201437018811702728e-02 1.686640456318855286e-02 4.421778619289398193e-01 2.201437018811702728e-02 1.686640456318855286e-02 4.421778619289398193e-01
1.000000000000000000e+03 3.603278100490570068e-02 1.794670533854514360e-04 5.040694028139114380e-02 3.603278100490570068e-02 1.794670533854514360e-04 5.040694028139114380e-02
2.000000000000000000e+03 2.449865080416202545e-02 3.244856634410098195e-05 3.432754427194595337e-02 2.449865080416202545e-02 3.244856634410098195e-05 3.432754427194595337e-02
3.000000000000000000e+03 5.034867208451032639e-03 1.953507671714760363e-05 4.670846741646528244e-03 5.034867208451032639e-03 1.953507671714760363e-05 4.670846741646528244e-03
4.000000000000000000e+03 3.071176353842020035e-03 1.375229567202040926e-05 2.872348530218005180e-03 3.071176353842020035e-03 1.375229567202040926e-05 2.872348530218005180e-03
5.000000000000000000e+03 1.819048076868057251e-03 1.213246378028998151e-05 2.217702567577362061e-03 1.819048076868057251e-03 1.213246378028998151e-05 2.217702567577362061e-03
6.000000000000000000e+03 1.460185623727738857e-03 8.301518391817808151e-06 1.804726547561585903e-03 1.460185623727738857e-03 8.301518391817808151e-06 1.804726547561585903e-03
7.000000000000000000e+03 1.276726019568741322e-03 6.212429980223532766e-06 1.418387633748352528e-03 1.276726019568741322e-03 6.212429980223532766e-06 1.418387633748352528e-03
8.000000000000000000e+03 9.713048930279910564e-04 4.325634108681697398e-06 9.435328538529574871e-04 9.713048930279910564e-04 4.325634108681697398e-06 9.435328538529574871e-04
9.000000000000000000e+03 8.139605633914470673e-04 3.374343350515118800e-06 7.736825500614941120e-04 8.139605633914470673e-04 3.374343350515118800e-06 7.736825500614941120e-04
1.000000000000000000e+04 6.983163766562938690e-04 2.940714921351172961e-06 6.502596079371869564e-04 6.983163766562938690e-04 2.940714921351172961e-06 6.502596079371869564e-04
1.000000000000000000e+04 6.983163766562938690e-04 2.940714921351172961e-06 6.502596079371869564e-04 6.983163766562938690e-04 2.940714921351172961e-06 6.502596079371869564e-04
1.100000000000000000e+04 6.998165044933557510e-04 2.878106215575826354e-06 6.466303020715713501e-04 6.998165044933557510e-04 2.878106215575826354e-06 6.466303020715713501e-04
1.200000000000000000e+04 6.996114389039576054e-04 2.844019945769105107e-06 6.451317458413541317e-04 6.996114389039576054e-04 2.844019945769105107e-06 6.451317458413541317e-04
1.300000000000000000e+04 6.988415843807160854e-04 2.829882987498422153e-06 6.443047896027565002e-04 6.988415843807160854e-04 2.829882987498422153e-06 6.443047896027565002e-04
1.400000000000000000e+04 6.980787147767841816e-04 2.820928557412116788e-06 6.435244577005505562e-04 6.980787147767841816e-04 2.820928557412116788e-06 6.435244577005505562e-04
1.500000000000000000e+04 6.973601994104683399e-04 2.814941808537696488e-06 6.427508196793496609e-04 6.973601994104683399e-04 2.814941808537696488e-06 6.427508196793496609e-04
1.600000000000000000e+04 6.966354558244347572e-04 2.809231773426290601e-06 6.420218851417303085e-04 6.966354558244347572e-04 2.809231773426290601e-06 6.420218851417303085e-04
1.700000000000000000e+04 6.959835882298648357e-04 2.802475364660494961e-06 6.412773509509861469e-04 6.959835882298648357e-04 2.802475364660494961e-06 6.412773509509861469e-04
1.800000000000000000e+04 6.953504635021090508e-04 2.792093482639756985e-06 6.405696622096002102e-04 6.953504635021090508e-04 2.792093482639756985e-06 6.405696622096002102e-04
1.900000000000000000e+04 6.947597721591591835e-04 2.783034460662747733e-06 6.398541736416518688e-04 6.947597721591591835e-04 2.783034460662747733e-06 6.398541736416518688e-04
2.000000000000000000e+04 6.941495230421423912e-04 2.773660071397898719e-06 6.391795468516647816e-04 6.941495230421423912e-04 2.773660071397898719e-06 6.391795468516647816e-04
2.100000000000000000e+04 6.935378769412636757e-04 2.764972123259212822e-06 6.385224405676126480e-04 6.935378769412636757e-04 2.764972123259212822e-06 6.385224405676126480e-04
2.200000000000000000e+04 6.929398514330387115e-04 2.755495415840414353e-06 6.378644611686468124e-04 6.929398514330387115e-04 2.755495415840414353e-06 6.378644611686468124e-04
2.300000000000000000e+04 6.923812907189130783e-04 2.746885229498730041e-06 6.371788913384079933e-04 6.923812907189130783e-04 2.746885229498730041e-06 6.371788913384079933e-04
2.400000000000000000e+04 6.918371655046939850e-04 2.738764123932924122e-06 6.364999571815133095e-04 6.918371655046939850e-04 2.738764123932924122e-06 6.364999571815133095e-04
2.500000000000000000e+04 6.912742974236607552e-04 2.730425194386043586e-06 6.358504178933799267e-04 6.912742974236607552e-04 2.730425194386043586e-06 6.358504178933799267e-04
2.500000000000000000e+04 1.718352315947413445e-03 2.730425194386043586e-06 6.358504178933799267e-04 6.912742974236607552e-04 2.730425194386043586e-06 6.358504178933799267e-04
2.600000000000000000e+04 7.128258002921938896e-04 2.620385657792212442e-06 5.931716295890510082e-04 7.055989699438214302e-04 2.620385657792212442e-06 5.931716295890510082e-04
2.700000000000000000e+04 6.212563021108508110e-04 2.651238901307806373e-06 5.175653495825827122e-04 6.192774162627756596e-04 2.651238901307806373e-06 5.175653495825827122e-04
2.800000000000000000e+04 7.049050764180719852e-04 1.689654823167074937e-06 4.630323674064129591e-04 7.050898857414722443e-04 1.689654823167074937e-06 4.630323674064129591e-04
2.900000000000000000e+04 4.914297605864703655e-04 2.331151790713192895e-06 3.906897327397018671e-04 4.911173018626868725e-04 2.331151790713192895e-06 3.906897327397018671e-04
3.000000000000000000e+04 4.382937622722238302e-04 2.228771563750342466e-06 3.384244046173989773e-04 4.382046463433653116e-04 2.228771563750342466e-06 3.384244046173989773e-04
3.100000000000000000e+04 3.887145139742642641e-04 1.963727072507026605e-06 2.927232708316296339e-04 3.886552876792848110e-04 1.963727072507026605e-06 2.927232708316296339e-04
3.200000000000000000e+04 3.802289720624685287e-04 2.555852461227914318e-06 2.490739570930600166e-04 3.796541423071175814e-04 2.555852461227914318e-06 2.490739570930600166e-04
3.300000000000000000e+04 1.168294344097375870e-03 2.779575197564554401e-06 2.295579324709251523e-04 1.157098216935992241e-03 2.779575197564554401e-06 2.295579324709251523e-04
3.400000000000000000e+04 2.781609946396201849e-04 1.697262860034243204e-06 1.949421130120754242e-04 2.782157971523702145e-04 1.697262860034243204e-06 1.949421130120754242e-04
3.500000000000000000e+04 2.533583610784262419e-04 1.602477823325898498e-06 1.744105102261528373e-04 2.534499217290431261e-04 1.602477823325898498e-06 1.744105102261528373e-04
3.500000000000000000e+04 2.533583610784262419e-04 1.602477823325898498e-06 1.744105102261528373e-04 2.534499217290431261e-04 1.602477823325898498e-06 1.744105102261528373e-04
