# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.121532991528511047e-02 1.351712793111801147e-01 2.942797839641571045e-01 6.063222885131835938e-02 1.351712793111801147e-01 2.942797839641571045e-01
1.000000000000000000e+03 8.323792717419564724e-04 1.522740203654393554e-04 2.509906480554491282e-04 5.280785262584686279e-04 1.522740203654393554e-04 2.509906480554491282e-04
2.000000000000000000e+03 1.935349719133228064e-04 2.375608346483204514e-05 1.272452391276601702e-05 1.076613698387518525e-04 2.375608346483204514e-05 1.272452391276601702e-05
3.000000000000000000e+03 1.063073796103708446e-04 1.025677738653030246e-05 4.071385319548426196e-06 7.638558599865064025e-05 1.025677738653030246e-05 4.071385319548426196e-06
4.000000000000000000e+03 5.777490514446981251e-05 3.697702368299360387e-06 1.001147552415204700e-06 3.641661896836012602e-05 3.697702368299360387e-06 1.001147552415204700e-06
5.000000000000000000e+03 1.701081637293100357e-04 1.554823938931804150e-05 7.859222387196496129e-05 1.321815652772784233e-04 1.554823938931804150e-05 7.859222387196496129e-05
6.000000000000000000e+03 4.859638647758401930e-05 2.277889871038496494e-05 1.259109103557420895e-05 3.077485962421633303e-05 2.277889871038496494e-05 1.259109103557420895e-05
7.000000000000000000e+03 2.724049045355059206e-05 1.056227006301924121e-06 1.641835609689223929e-07 1.800227801140863448e-05 1.056227006301924121e-06 1.641835609689223929e-07
8.000000000000000000e+03 2.882422631955705583e-05 6.307709554675966501e-06 2.609324155855574645e-06 1.967031857930123806e-05 6.307709554675966501e-06 2.609324155855574645e-06
9.000000000000000000e+03 1.987815630855038762e-05 7.619932489433267619e-07 1.216507001799982390e-07 1.314803103014128283e-05 7.619932489433267619e-07 1.216507001799982390e-07
1.000000000000000000e+04 2.859818050637841225e-05 1.373303234686318319e-06 4.327827355155022815e-06 2.256072548334486783e-05 1.373303234686318319e-06 4.327827355155022815e-06
1.100000000000000000e+04 3.445253605605103076e-05 3.628020522228325717e-06 1.418269584974041209e-05 2.873375342460349202e-05 3.628020522228325717e-06 1.418269584974041209e-05
1.200000000000000000e+04 2.297020910191349685e-05 1.781541868695057929e-06 4.653076302929548547e-06 1.621512274141423404e-05 1.781541868695057929e-06 4.653076302929548547e-06
1.300000000000000000e+04 1.266779599973233417e-05 6.396334697456040885e-07 3.901419063367939088e-07 8.670949682709760964e-06 6.396334697456040885e-07 3.901419063367939088e-07
1.400000000000000000e+04 1.252517449756851420e-05 6.396167009370401502e-07 2.217840631146827945e-07 8.141547368722967803e-06 6.396167009370401502e-07 2.217840631146827945e-07
1.500000000000000000e+04 7.420227484544739127e-05 8.095364137261640280e-06 3.631435174611397088e-05 6.009494609315879643e-05 8.095364137261640280e-06 3.631435174611397088e-05
1.600000000000000000e+04 1.149519357568351552e-05 3.351522309458232485e-06 3.239955503886449151e-06 7.759271284157875925e-06 3.351522309458232485e-06 3.239955503886449151e-06
1.700000000000000000e+04 1.584263009135611355e-05 1.020636659632145893e-06 1.869109269136970397e-06 1.120145680033601820e-05 1.020636659632145893e-06 1.869109269136970397e-06
1.800000000000000000e+04 9.567004781274590641e-06 5.701525083168235142e-07 2.401826861841982463e-07 6.480563115474069491e-06 5.701525083168235142e-07 2.401826861841982463e-07
1.900000000000000000e+04 9.194419544655829668e-05 1.194799115182831883e-04 2.431159227853640914e-04 8.836565393721684813e-05 1.194799115182831883e-04 2.431159227853640914e-04
2.000000000000000000e+04 8.070789590419735759e-06 1.074976580639486201e-06 7.952548344292154070e-07 5.744661393691785634e-06 1.074976580639486201e-06 7.952548344292154070e-07
2.100000000000000000e+04 8.089340553851798177e-06 5.908520961384056136e-07 1.928614210555679165e-07 5.576065632340032607e-06 5.908520961384056136e-07 1.928614210555679165e-07
2.200000000000000000e+04 7.744103641016408801e-06 6.066938453841430601e-07 2.222360393488997943e-07 5.674940894095925614e-06 6.066938453841430601e-07 2.222360393488997943e-07
2.300000000000000000e+04 7.928980267024599016e-06 5.989277269691228867e-06 6.889738415338797495e-06 5.625321591651299968e-06 5.989277269691228867e-06 6.889738415338797495e-06
2.400000000000000000e+04 6.760084488632855937e-06 6.010968718328513205e-07 2.036492361412456376e-07 4.752186669065849856e-06 6.010968718328513205e-07 2.036492361412456376e-07
2.500000000000000000e+04 6.754460628144443035e-06 8.048224344747723080e-07 1.787120282870091614e-07 4.879846983385505155e-06 8.048224344747723080e-07 1.787120282870091614e-07
2.600000000000000000e+04 4.175199865130707622e-05 2.058759673673193902e-05 9.291098649555351585e-06 2.851874160114675760e-05 2.058759673673193902e-05 9.291098649555351585e-06
2.700000000000000000e+04 6.137256150395842269e-06 6.862086934233957436e-07 4.840407541450986173e-07 4.416317551658721641e-06 6.862086934233957436e-07 4.840407541450986173e-07
2.800000000000000000e+04 5.199481620365986601e-06 5.659575776917336043e-07 1.839284777815919369e-07 3.927342731913086027e-06 5.659575776917336043e-07 1.839284777815919369e-07
2.900000000000000000e+04 5.132268142915563658e-06 5.349585876501805615e-07 1.533648941176579683e-07 3.777927531700697728e-06 5.349585876501805615e-07 1.533648941176579683e-07
3.000000000000000000e+04 9.122381015913560987e-06 4.956400971423136070e-06 3.455049636613694020e-06 6.225513516255887225e-06 4.956400971423136070e-06 3.455049636613694020e-06
3.100000000000000000e+04 5.072565727459732443e-06 5.199108272790908813e-07 1.679108123653350049e-07 3.691005986183881760e-06 5.199108272790908813e-07 1.679108123653350049e-07
3.200000000000000000e+04 4.998903023079037666e-06 5.244671115178789478e-07 1.491592058755486505e-07 3.628528702392941341e-06 5.244671115178789478e-07 1.491592058755486505e-07
3.300000000000000000e+04 3.163841756759211421e-05 4.350236849859356880e-06 1.577586408529896289e-05 2.625637716846540570e-05 4.350236849859356880e-06 1.577586408529896289e-05
3.400000000000000000e+04 3.894909241353161633e-06 4.707578398210898740e-07 1.299220855344174197e-07 3.024210400326410308e-06 4.707578398210898740e-07 1.299220855344174197e-07
3.500000000000000000e+04 6.330251835606759414e-06 8.225711098930332810e-07 1.500203666182642337e-06 4.876806087850127369e-06 8.225711098930332810e-07 1.500203666182642337e-06
3.600000000000000000e+04 4.240518137521576136e-06 4.457043303318641847e-07 2.359512336624902673e-07 3.183573880960466340e-06 4.457043303318641847e-07 2.359512336624902673e-07
3.700000000000000000e+04 3.738021177923656069e-06 4.181441966011334443e-07 1.214885969602619298e-07 2.746849759205360897e-06 4.181441966011334443e-07 1.214885969602619298e-07
3.800000000000000000e+04 1.379619334329618141e-05 2.570805918367113918e-05 2.202668292738962919e-05 9.023687198350671679e-06 2.570805918367113918e-05 2.202668292738962919e-05
3.900000000000000000e+04 7.273840765265049413e-06 8.311953934025950730e-07 2.033063083217712119e-06 5.710249752155505121e-06 8.311953934025950730e-07 2.033063083217712119e-06
4.000000000000000000e+04 3.741941554835648276e-06 4.391622496768832207e-07 3.870134719363704789e-07 2.909719569288427010e-06 4.391622496768832207e-07 3.870134719363704789e-07
4.100000000000000000e+04 9.389416663907468319e-05 1.756416531861759722e-05 6.194899469846859574e-05 8.014816557988524437e-05 1.756416531861759722e-05 6.194899469846859574e-05
4.200000000000000000e+04 3.018300958501640707e-06 3.360107996286387788e-07 1.015098405332537368e-07 2.281674596815719269e-06 3.360107996286387788e-07 1.015098405332537368e-07
4.300000000000000000e+04 1.311512187385233119e-05 9.385918815496552270e-07 3.681745965877780691e-06 1.096568394132191315e-05 9.385918815496552270e-07 3.681745965877780691e-06
4.400000000000000000e+04 2.794264446492888965e-06 3.048231462798867142e-07 9.603953543546595029e-08 2.083493882309994660e-06 3.048231462798867142e-07 9.603953543546595029e-08
4.500000000000000000e+04 2.784478965622838587e-06 2.960926508421835024e-07 1.143367498457337206e-07 2.065472926915390417e-06 2.960926508421835024e-07 1.143367498457337206e-07
4.600000000000000000e+04 1.534831426397431642e-05 1.808185402296658140e-06 6.383706477208761498e-06 1.286975020775571465e-05 1.808185402296658140e-06 6.383706477208761498e-06
4.700000000000000000e+04 2.461831854816409759e-06 2.578137525688362075e-07 8.607991475173548679e-08 1.823801653699774761e-06 2.578137525688362075e-07 8.607991475173548679e-08
4.800000000000000000e+04 1.262371079064905643e-04 2.578951898613013327e-05 8.490041363984346390e-05 1.084343457478098571e-04 2.578951898613013327e-05 8.490041363984346390e-05
4.900000000000000000e+04 1.007464834401616827e-05 8.837356290314346552e-06 5.747960585722466931e-06 7.013319191173650324e-06 8.837356290314346552e-06 5.747960585722466931e-06
5.000000000000000000e+04 1.902334042824804783e-05 7.776878305776335765e-07 1.391935825267864857e-06 1.510430502094095573e-05 7.776878305776335765e-07 1.391935825267864857e-06
5.100000000000000000e+04 2.418174972262931988e-06 2.136810763886387576e-07 1.816700176959784585e-07 1.847272301347402390e-06 2.136810763886387576e-07 1.816700176959784585e-07
5.200000000000000000e+04 1.078085188055410981e-05 1.000613906398939434e-06 3.711769750225357711e-06 8.773385161475744098e-06 1.000613906398939434e-06 3.711769750225357711e-06
5.300000000000000000e+04 1.935248519657761790e-06 1.796168334067260730e-07 9.195982642040689825e-08 1.460816406506637577e-06 1.796168334067260730e-07 9.195982642040689825e-08
5.400000000000000000e+04 1.813183530430251267e-06 2.068584734615797061e-07 8.219236491413539625e-08 1.390652300869987812e-06 2.068584734615797061e-07 8.219236491413539625e-08
5.500000000000000000e+04 1.815844143493450247e-06 1.614870797084222431e-07 6.731217183642002055e-08 1.341499796581047121e-06 1.614870797084222431e-07 6.731217183642002055e-08
5.600000000000000000e+04 1.717467057460453361e-06 1.492940810976506327e-07 6.092827220527397003e-08 1.295981292059877887e-06 1.492940810976506327e-07 6.092827220527397003e-08
5.700000000000000000e+04 6.827167089795693755e-05 5.481361313286470249e-06 2.854231024684850127e-05 5.726701419916935265e-05 5.481361313286470249e-06 2.854231024684850127e-05
5.800000000000000000e+04 1.651011643843958154e-06 1.633704158621185343e-07 1.184619122795993462e-07 1.224068341798556503e-06 1.633704158621185343e-07 1.184619122795993462e-07
5.900000000000000000e+04 1.601368580850248691e-06 1.264016162849657121e-07 7.007121638480384718e-08 1.196264292957494035e-06 1.264016162849657121e-07 7.007121638480384718e-08
6.000000000000000000e+04 1.848662577685900033e-06 3.905568632944778074e-07 1.892687890858724131e-07 1.333649379375856370e-06 3.905568632944778074e-07 1.892687890858724131e-07
6.100000000000000000e+04 1.544005499454215169e-06 1.143512591283979418e-07 5.201745878480323881e-08 1.121724721997452434e-06 1.143512591283979418e-07 5.201745878480323881e-08
6.200000000000000000e+04 8.004252777027431875e-06 1.066388222170644440e-06 3.420186203584307805e-06 6.564074737980263308e-06 1.066388222170644440e-06 3.420186203584307805e-06
6.300000000000000000e+04 1.467139213673362974e-06 1.376691756149739376e-07 1.042753510205329803e-07 1.116994781114044599e-06 1.376691756149739376e-07 1.042753510205329803e-07
6.400000000000000000e+04 1.602044449100503698e-06 5.317434670359943993e-07 6.323604679892014246e-07 1.155918539552658331e-06 5.317434670359943993e-07 6.323604679892014246e-07
6.500000000000000000e+04 1.351112928205111530e-06 1.004212464295051177e-07 4.161061184504433186e-08 1.051065169122011866e-06 1.004212464295051177e-07 4.161061184504433186e-08
6.600000000000000000e+04 1.486374117121158633e-06 9.317921723095423658e-08 8.277621077468211297e-08 1.100232907447207253e-06 9.317921723095423658e-08 8.277621077468211297e-08
6.700000000000000000e+04 1.448721491215110291e-06 8.475642943039929378e-08 4.334838266117913008e-08 1.039669768942985684e-06 8.475642943039929378e-08 4.334838266117913008e-08
6.800000000000000000e+04 1.384169991069938987e-06 8.388177974438804085e-08 4.058783176219549205e-08 1.020734316625748761e-06 8.388177974438804085e-08 4.058783176219549205e-08
6.900000000000000000e+04 1.318695285590365529e-05 2.172188715121592395e-06 6.792595286242431030e-06 1.109794447984313592e-05 2.172188715121592395e-06 6.792595286242431030e-06
